Noncandidate Committee Name,Candidate Name,CC Reg No,Candidate Committee Name,Date,Amount,Non-Monetary (Yes or No),Reg No,Election Period,Office,District,County,Party
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Taniguchi, Brian",CC10204,Friends for Brian Taniguchi,06/22/2015,$100.00,N,NC20016,2014-2016,Senate,11,,Democrat
Associations Inc. PAC (Associa PAC),"Wakai, Glenn",CC10208,Friends of Glenn Wakai,09/14/2015,$150.00,N,NC20301,2014-2016,Senate,15,,Democrat
Build-PAC Hawaii,"Wakai, Glenn",CC10208,Friends of Glenn Wakai,02/11/2015,$250.00,N,NC20202,2014-2016,Senate,15,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Woodson, Justin",CC10993,Friends of Justin H. Woodson,05/05/2016,$500.00,N,NC20084,2014-2016,House,9,,Democrat
"Champlin Hawaii Wind Holdings, LLC","Lowen, Nicole",CC10861,Friends of Nicole Lowen,02/23/2016,$50.00,N,NC20435,2014-2016,House,6,,Democrat
"Champlin Hawaii Wind Holdings, LLC","Woodson, Justin",CC10993,Friends of Justin H. Woodson,02/23/2016,$50.00,N,NC20435,2014-2016,House,9,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Say, Calvin",CC10230,Friends for Say,07/18/2016,$100.00,N,NC20456,2014-2016,House,20,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Takumi, Roy",CC10246,Friends of Roy Takumi,03/06/2015,$1000.00,N,NC20084,2014-2016,House,35,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Belatti, Della",CC10269,Friends of Della Au Belatti,07/18/2016,$100.00,N,NC20456,2014-2016,House,24,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Taniguchi, Brian",CC10204,Friends for Brian Taniguchi,04/15/2016,$1000.00,N,NC20084,2014-2016,Senate,11,,Democrat
"Champlin Hawaii Wind Holdings, LLC","Inouye, Lorraine",CC10148,Friends of Lorraine R. Inouye,02/23/2016,$150.00,N,NC20435,2014-2016,Senate,4,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Tegarden, Deidre",CC11192,Friends of Deidre Tegarden,07/18/2016,$200.00,N,NC20456,2014-2016,House,11,,Democrat
"Champlin Hawaii Wind Holdings, LLC","Lee, Christopher",CC10395,Friends of Chris Lee,03/10/2016,$500.00,N,NC20435,2014-2016,House,51,,Democrat
Central Pacific Bank State PAC aka CPB PAC - State,"Tsuji, Clifton",CC10217,Friends of Clift Tsuji,07/13/2016,$150.00,N,NC20024,2014-2016,House,2,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Tegarden, Deidre",CC11192,Friends of Deidre Tegarden,06/29/2016,$1000.00,N,NC20084,2014-2016,House,11,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Takumi, Roy",CC10246,Friends of Roy Takumi,05/08/2015,$1000.00,N,NC20084,2014-2016,House,35,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Nishimoto, Scott ",CC10190,Friends of Scott Nishimoto,03/06/2015,$1000.00,N,NC20084,2014-2016,House,21,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Brower, Tom",CC10290,Friends of Tom Brower,07/18/2016,$50.00,N,NC20456,2014-2016,House,22,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Tsuji, Clifton",CC10217,Friends of Clift Tsuji,07/18/2016,$300.00,N,NC20456,2014-2016,House,2,,Democrat
Consumer Fireworks Safety Association Political Action Committee,"Kim, Donna",CC10254,Friends of Donna Mercado Kim,05/05/2015,$250.00,N,NC20457,2014-2016,Senate,14,,Democrat
Consumer Fireworks Safety Association Political Action Committee,"Manahan, Joey",CC10251,Friends of Joey Manahan,05/06/2015,$500.00,N,NC20457,2014-2016,Honolulu Council,7,Honolulu,Democrat
E.I. du Pont de Nemours Company,"Tsuji, Clifton",CC10217,Friends of Clift Tsuji,05/31/2016,$500.00,N,NC20571,2014-2016,House,2,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Tegarden, Deidre",CC11192,Friends of Deidre Tegarden,06/08/2016,$500.00,N,NC20084,2014-2016,House,11,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Lowen, Nicole",CC10861,Friends of Nicole Lowen,06/08/2016,$1000.00,N,NC20084,2014-2016,House,6,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Nishimoto, Scott",CC10190,Friends of Scott Nishimoto,04/15/2016,$1000.00,N,NC20084,2014-2016,House,21,,Democrat
Dow AgroSciences,"DeCoite, Lynn",CC11179,Friends of Lynn DeCoite,05/03/2016,$1000.00,N,NC20626,2014-2016,House,13,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Mizuno, John",CC10241,Friends of John Mizuno,07/18/2016,$100.00,N,NC20456,2014-2016,House,28,,Democrat
Central Pacific Bank State PAC aka CPB PAC - State,"Choy, Isaac",CC10504,Friends For Isaac W. Choy,04/15/2015,$200.00,N,NC20024,2014-2016,House,23,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Tokioka, James",CC10278,Friends of James Kunane Tokioka,07/18/2016,$200.00,N,NC20456,2014-2016,House,15,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Chang, Stanley",CC10525,Friends of Stanley Chang,06/08/2016,$4000.00,N,NC20084,2014-2016,Senate,9,,Democrat
"Enterprise Holdings, Inc. PAC","Brower, Tom",CC10290,Friends of Tom Brower,06/18/2015,$300.00,N,NC20044,2014-2016,House,22,,Democrat
Central Pacific Bank State PAC aka CPB PAC - State,"Choy, Isaac",CC10504,Friends For Isaac W. Choy,07/13/2016,$150.00,N,NC20024,2014-2016,House,23,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Ohno, Takashi",CC10808,Friends of Takashi  Ohno,04/15/2016,$500.00,N,NC20084,2014-2016,House,27,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Brower, Tom",CC10290,Friends of Tom Brower,06/08/2016,$1000.00,N,NC20084,2014-2016,House,22,,Democrat
"Castle & Cooke, Inc. Legislative Committee - Hawaii","Tokioka, James",CC10278,Friends of James Kunane Tokioka,04/28/2015,$50.00,N,NC20177,2014-2016,House,15,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Onishi, Richard",CC10965,Friends for Richard Onishi,07/18/2016,$300.00,N,NC20456,2014-2016,House,3,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Kobayashi, Bertrand",CC10881,Friends of Bert Kobayashi,04/15/2016,$500.00,N,NC20084,2014-2016,House,19,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Richards, Herbert ",CC11254,Friends of Tim Richards,07/18/2016,$200.00,N,NC20456,2014-2016,Hawaii Council,9,Hawaii,Non-Partisan
Central Pacific Bank State PAC aka CPB PAC - State,"Nishimoto, Scott",CC10190,Friends of Scott Nishimoto,01/04/2016,$200.00,N,NC20024,2014-2016,House,21,,Democrat
Committee on Political Education-General Fund & Political Contributions,"DeCoite, Lynn",CC11179,Friends of Lynn DeCoite,06/29/2016,$1000.00,N,NC20084,2014-2016,House,13,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Mizuno, John",CC10241,Friends of John Mizuno,06/29/2016,$1000.00,N,NC20084,2014-2016,House,28,,Democrat
Central Pacific Bank State PAC aka CPB PAC - State,"Ichiyama, Linda",CC10561,Friends of Linda Ichiyama,07/13/2016,$150.00,N,NC20024,2014-2016,House,32,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Thielen, Cynthia",CC10205,Friends of Cynthia Thielen,07/18/2016,$100.00,N,NC20456,2014-2016,House,50,,Republican
"Castle & Cooke, Inc. Legislative Committee - Hawaii","Wakai, Glenn",CC10208,Friends of Glenn Wakai,07/18/2016,$50.00,N,NC20177,2014-2016,Senate,15,,Democrat
Committee on Political Education-General Fund & Political Contributions,"Brower, Tom",CC10290,Friends of Tom Brower,05/12/2015,$1000.00,N,NC20084,2014-2016,House,22,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Wakai, Glenn",CC10208,Friends of Glenn Wakai,07/18/2016,$100.00,N,NC20456,2014-2016,Senate,15,,Democrat
"Cattlemen's Action Legislative Fund (""CALF"")","Slom, Sam",CC10287,Friends for Sam Slom,07/18/2016,$100.00,N,NC20456,2014-2016,Senate,9,,Republican
Hawaii Automobile Dealers Association,"Ward, Gene",CC10209,Friends of Gene Ward,04/23/2015,$200.00,N,NC20193,2014-2016,House,17,,Republican
Hawaii Automobile Dealers Association,"Mizuno, John",CC10241,Friends of John Mizuno,01/26/2016,$200.00,N,NC20193,2014-2016,House,28,,Democrat
Hawaii Automobile Dealers Association,"Ichiyama, Linda",CC10561,Friends of Linda Ichiyama,10/29/2015,$100.00,N,NC20193,2014-2016,House,32,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Brower, Tom",CC10290,Friends of Tom Brower,04/29/2016,$100.00,N,NC20350,2014-2016,House,22,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Ichiyama, Linda",CC10561,Friends of Linda Ichiyama,03/13/2015,$100.00,N,NC20350,2014-2016,House,32,,Democrat
"Enterprise Holdings, Inc. PAC","Nishimoto, Scott",CC10190,Friends of Scott Nishimoto,06/18/2015,$300.00,N,NC20044,2014-2016,House,21,,Democrat
Hawaii Association of Public Accountants (HAPA - PAC),"Inouye, Lorraine",CC10148,Friends of Lorraine R. Inouye,07/18/2015,$500.00,N,NC20050,2014-2016,Senate,4,,Democrat
Hawaii Automobile Dealers Association,"Kim, Donna",CC10254,Friends of Donna Mercado Kim,05/05/2015,$300.00,N,NC20193,2014-2016,Senate,14,,Democrat
Hawaii Association of Public Accountants (HAPA - PAC),"Choy, Isaac",CC10504,Friends For Isaac W. Choy,05/07/2016,$1000.00,N,NC20050,2014-2016,House,23,,Democrat
Hawaii Automobile Dealers Association,"Lee, Christopher",CC10395,Friends of Chris Lee,03/10/2016,$250.00,N,NC20193,2014-2016,House,51,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Inouye, Lorraine",CC10148,Friends of Lorraine R. Inouye,02/18/2016,$1000.00,N,NC20350,2014-2016,Senate,4,,Democrat
Hawaii Association of Public Accountants (HAPA - PAC),"Tegarden, Deidre",CC11192,Friends of Deidre Tegarden,07/18/2016,$500.00,N,NC20050,2014-2016,House,11,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Belatti, Della",CC10269,Friends of Della Au Belatti,04/11/2016,$100.00,N,NC20582,2014-2016,House,24,,Democrat
"Enterprise Holdings, Inc. PAC","Takayama, Gregg",CC10914,Friends of Gregg Takayama,06/03/2016,$200.00,N,NC20044,2014-2016,House,34,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Ing, Mark",CC10809,Friends of Kaniela Ing,02/12/2016,$500.00,N,NC20350,2014-2016,House,11,,Democrat
Hawaii Automobile Dealers Association,"Belatti, Della",CC10269,Friends of Della Au Belatti,01/19/2016,$175.00,N,NC20193,2014-2016,House,24,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Choy, Isaac",CC10504,Friends For Isaac W. Choy,04/22/2016,$100.00,N,NC20350,2014-2016,House,23,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Kawakami, Derek",CC10377,Friends of Derek Kawakami,03/14/2016,$100.00,N,NC20582,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Hawaii Automobile Dealers Association,"Woodson, Justin",CC10993,Friends of Justin H. Woodson,03/24/2015,$200.00,N,NC20193,2014-2016,House,9,,Democrat
"Enterprise Holdings, Inc. PAC","Ichiyama, Linda",CC10561,Friends of Linda Ichiyama,06/03/2016,$200.00,N,NC20044,2014-2016,House,32,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Kaneshiro, Arryl",CC11079,Kaneshiro for Council,12/21/2015,$1000.00,N,NC20350,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Hawaii Association of Public Accountants (HAPA - PAC),"Taniguchi, Brian",CC10204,Friends for Brian Taniguchi,10/16/2015,$1000.00,N,NC20050,2014-2016,Senate,11,,Democrat
Hawaii Automobile Dealers Association,"Say, Calvin",CC10230,Friends for Say,04/28/2015,$200.00,N,NC20193,2014-2016,House,20,,Democrat
Hawaii Automobile Dealers Association,"Takayama, Gregg",CC10914,Friends of Gregg Takayama,10/29/2015,$100.00,N,NC20193,2014-2016,House,34,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Choy, Isaac",CC10504,Friends For Isaac W. Choy,04/20/2015,$100.00,N,NC20350,2014-2016,House,23,,Democrat
First Hawaiian Bank,"Kim, Donna",CC10254,Friends of Donna Mercado Kim,04/27/2015,$1000.00,N,NC20574,2014-2016,Senate,14,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Kawakami, Derek",CC10377,Friends of Derek Kawakami,04/22/2016,$500.00,N,NC20350,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Belatti, Della",CC10269,Friends of Della Au Belatti,01/26/2016,$175.00,N,NC20350,2014-2016,House,24,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Nishimoto, Scott",CC10190,Friends of Scott Nishimoto,04/19/2016,$50.00,N,NC20582,2014-2016,House,21,,Democrat
General Contractors Association of Hawaii Political Action Committee,"DeCoite, Lynn",CC11179,Friends of Lynn DeCoite,04/20/2016,$50.00,N,NC20582,2014-2016,House,13,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Tegarden, Deidre",CC11192,Friends of Deidre Tegarden,05/12/2016,$250.00,N,NC20582,2014-2016,House,11,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Ichiyama, Linda",CC10561,Friends of Linda Ichiyama,04/22/2016,$100.00,N,NC20350,2014-2016,House,32,,Democrat
First Hawaiian Bank,"Mizuno, John",CC10241,Friends of John Mizuno,07/12/2016,$250.00,N,NC20574,2014-2016,House,28,,Democrat
First Hawaiian Bank,"Taniguchi, Brian",CC10204,Friends for Brian Taniguchi,07/05/2016,$300.00,N,NC20574,2014-2016,Senate,11,,Democrat
"Enterprise Holdings, Inc. PAC","Green, Josh",CC10174,Friends of Josh Green,04/21/2015,$500.00,N,NC20044,2014-2016,Senate,3,,Democrat
Green Party of Hawaii,"Nikhilananda, Nick",CC11142,Friends of Nikhilananda,06/10/2016,$200.00,N,NC20207,2014-2016,House,13,,Green
Hawaii Automobile Dealers Association,"Choy, Isaac",CC10504,Friends For Isaac W. Choy,03/14/2016,$100.00,N,NC20193,2014-2016,House,23,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Choy, Isaac",CC10504,Friends For Isaac W. Choy,03/14/2016,$200.00,N,NC20582,2014-2016,House,23,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Kawakami, Derek",CC10377,Friends of Derek Kawakami,04/20/2015,$100.00,N,NC20350,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Hawaii Association of Public Accountants (HAPA - PAC),"Choy, Isaac",CC10504,Friends For Isaac W. Choy,10/16/2015,$1000.00,N,NC20050,2014-2016,House,23,,Democrat
First Hawaiian Bank,"Tsuji, Clifton",CC10217,Friends of Clift Tsuji,03/24/2015,$200.00,N,NC20574,2014-2016,House,2,,Democrat
First Hawaiian Bank,"Lee, Christopher",CC10395,Friends of Chris Lee,04/14/2015,$200.00,N,NC20574,2014-2016,House,51,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Couch, Don",CC10368,Don Couch Campaign Committee,08/08/2016,$500.00,N,NC20350,2014-2016,Maui Council,South Maui,Maui,Non-Partisan
"Enterprise Holdings, Inc. PAC","Kawakami, Derek",CC10377,Friends of Derek Kawakami,06/18/2015,$300.00,N,NC20044,2014-2016,Kauai Council,At-Large,Kauai,Democrat
"Enterprise Holdings, Inc. PAC","Nishimoto, Scott",CC10190,Friends of Scott Nishimoto,06/03/2016,$300.00,N,NC20044,2014-2016,House,21,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Ichiyama, Linda",CC10561,Friends of Linda Ichiyama,03/09/2016,$50.00,N,NC20582,2014-2016,House,32,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Inouye, Lorraine",CC10148,Friends of Lorraine R. Inouye,05/22/2015,$1000.00,N,NC20350,2014-2016,Senate,4,,Democrat
"Enterprise Holdings, Inc. PAC","Manahan, Joey",CC10251,Friends of Joey Manahan,06/03/2016,$300.00,N,NC20044,2014-2016,Honolulu Council,7,Honolulu,Democrat
Hawaii Automobile Dealers Association,"Tsuji, Clifton",CC10217,Friends of Clift Tsuji,10/29/2015,$100.00,N,NC20193,2014-2016,House,2,,Democrat
First Hawaiian Bank,"Tokioka, James",CC10278,Friends of James Kunane Tokioka,04/27/2015,$200.00,N,NC20574,2014-2016,House,15,,Democrat
Hawaii Association of Public Accountants (HAPA - PAC),"Ichiyama, Linda",CC10561,Friends of Linda Ichiyama,05/07/2016,$500.00,N,NC20050,2014-2016,House,32,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Onishi, Richard",CC10965,Friends for Richard Onishi,04/22/2016,$500.00,N,NC20350,2014-2016,House,3,,Democrat
"Enterprise Holdings, Inc. PAC","Kobayashi, Ann",CC10150,Friends of Ann Kobayashi,06/03/2016,$300.00,N,NC20044,2014-2016,Honolulu Council,5,Honolulu,Non-Partisan
"Enterprise Holdings, Inc. PAC","Inouye, Lorraine",CC10148,Friends of Lorraine R. Inouye,06/18/2015,$300.00,N,NC20044,2014-2016,Senate,4,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Kobayashi, Bertrand",CC10881,Friends of Bert Kobayashi,02/23/2016,$100.00,N,NC20582,2014-2016,House,19,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Woodson, Justin",CC10993,Friends of Justin H. Woodson,02/23/2016,$100.00,N,NC20582,2014-2016,House,9,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Chang, Stanley",CC10525,Friends of Stanley Chang,06/21/2016,$250.00,N,NC20582,2014-2016,Senate,9,,Democrat
Hawaii Association of Public Accountants (HAPA - PAC),"Onishi, Richard",CC10965,Friends for Richard Onishi,07/08/2016,$250.00,N,NC20050,2014-2016,House,3,,Democrat
Hawaii Automobile Dealers Association,"Tokioka, James",CC10278,Friends of James Kunane Tokioka,03/14/2016,$300.00,N,NC20193,2014-2016,House,15,,Democrat
"Enterprise Holdings, Inc. PAC","Tupola, Andria",CC10995,Friends of Andria Tupola,06/03/2016,$150.00,N,NC20044,2014-2016,House,43,,Republican
First Hawaiian Bank,"Manahan, Joey",CC10251,Friends of Joey Manahan,05/12/2015,$250.00,N,NC20574,2014-2016,Honolulu Council,7,Honolulu,Democrat
General Contractors Association of Hawaii Political Action Committee,"DeCoite, Lynn",CC11179,Friends of Lynn DeCoite,01/19/2016,$50.00,N,NC20582,2014-2016,House,13,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Kawakami, Derek",CC10377,Friends of Derek Kawakami,12/21/2015,$1000.00,N,NC20350,2014-2016,Kauai Council,At-Large,Kauai,Democrat
Hawaii Association of Public Accountants (HAPA - PAC),"Kawakami, Derek",CC10377,Friends of Derek Kawakami,07/18/2015,$2000.00,N,NC20050,2014-2016,Kauai Council,At-Large,Kauai,Democrat
"Enterprise Holdings, Inc. PAC","Kobayashi, Ann",CC10150,Friends of Ann Kobayashi,06/18/2015,$300.00,N,NC20044,2014-2016,Honolulu Council,5,Honolulu,Non-Partisan
General Contractors Association of Hawaii Political Action Committee,"Lee, Christopher",CC10395,Friends of Chris Lee,03/10/2016,$50.00,N,NC20582,2014-2016,House,51,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Mizuno, John",CC10241,Friends of John Mizuno,01/26/2016,$100.00,N,NC20582,2014-2016,House,28,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Tokioka, James",CC10278,Friends of James Kunane Tokioka,03/14/2016,$100.00,N,NC20582,2014-2016,House,15,,Democrat
General Contractors Association of Hawaii Political Action Committee,"Say, Calvin",CC10230,Friends for Say,03/14/2016,$100.00,N,NC20582,2014-2016,House,20,,Democrat
"Enterprise Holdings, Inc. PAC","Inouye, Lorraine",CC10148,Friends of Lorraine R. Inouye,02/04/2016,$500.00,N,NC20044,2014-2016,Senate,4,,Democrat
First Hawaiian Bank,"Mizuno, John",CC10241,Friends of John Mizuno,04/14/2015,$100.00,N,NC20574,2014-2016,House,28,,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Sugimura, Yuki",CC11185,Friends of Yuki Lei Sugimura,04/25/2016,$500.00,N,NC20350,2014-2016,Maui Council,Upcountry,Maui,Democrat
Hawaii Carpenters Market Recovery Program Fund PAC,"Mizuno, John",CC10241,Friends of John Mizuno,04/29/2016,$100.00,N,NC20350,2014-2016,House,28,,Democrat
